country,country_code,indicator_name,indicator_code,year,life_expectancy
Tuvalu,TUV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2018,65.871
Tanzania,TZA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2018,65.488
Uganda,UGA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2018,65.775
Ukraine,UKR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2018,73.569
Upper Middle Income,UMC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2018,75.8220642064272
Uruguay,URY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2018,77.527
United States,USA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2018,78.6390243902439
Uzbekistan,UZB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2018,71.999
St. Vincent And The Grenadines,VCT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2018,71.017
"Venezuela, Rb",VEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2018,72.641
British Virgin Islands,VGB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2018,76.728
Virgin Islands (U.S.),VIR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2018,79.5195121951219
Viet Nam,VNM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2018,74.1
Vanuatu,VUT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2018,70.626
World,WLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2018,72.6436120803356
Samoa,WSM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2018,71.052
Kosovo,XKX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2018,77.117
"Yemen, Rep.",YEM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2018,65.915
South Africa,ZAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2018,65.726
Zambia,ZMB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2018,62.138
Zimbabwe,ZWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2018,60.906
Aruba,ABW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,76.019
Africa Eastern And Southern,AFE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,63.8572612837042
Afghanistan,AFG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,62.941
Africa Western And Central,AFW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,57.1498467555118
Angola,AGO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,63.051
Albania,ALB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,79.467
Andorra,AND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,84.098
Arab World,ARB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,71.8398932674972
United Arab Emirates,ARE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,82.596
Argentina,ARG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,76.847
Armenia,ARM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,76.2219512195122
American Samoa,ASM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,72.751
Antigua And Barbuda,ATG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,77.168
Australia,AUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,82.9
Austria,AUT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,81.8951219512195
Azerbaijan,AZE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,73.29
Burundi,BDI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,62.18
Belgium,BEL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,81.9951219512195
Benin,BEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,59.888
Burkina Faso,BFA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,60.184
Bangladesh,BGD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,72.625
Bulgaria,BGR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,75.1121951219512
Bahrain,BHR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,80.471
"Bahamas, The",BHS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,71.408
Bosnia And Herzegovina,BIH,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,77.394
Belarus,BLR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,74.2268292682927
Belize,BLZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,72.577
Bermuda,BMU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,81.251
Bolivia,BOL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,67.82
Brazil,BRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,75.809
Barbados,BRB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,76.495
Brunei Darussalam,BRN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,75.049
Bhutan,BTN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,72.005
Botswana,BWA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,67.167
Central African Republic,CAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,31.53
Canada,CAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,82.1636585365854
Central Europe And The Baltics,CEB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,77.2659141936307
Switzerland,CHE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,83.9048780487805
Channel Islands,CHI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,81.2
Chile,CHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,80.324
China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,77.94
Cote D'Ivoire,CIV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,60.274
Cameroon,CMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,61.695
"Congo, Dem. Rep.",COD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,60.242
"Congo, Rep.",COG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,63.152
Colombia,COL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,76.793
Comoros,COM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,65.662
Cabo Verde,CPV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,75.449
Costa Rica,CRI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,80.296
Caribbean Small States,CSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,72.1292604830284
Cuba,CUB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,77.413
Curacao,CUW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,76.492
Cayman Islands,CYM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,79.052
Cyprus,CYP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,81.454
Czechia,CZE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,79.2292682926829
Germany,DEU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,81.2926829268293
Djibouti,DJI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,64.381
Dominica,DMA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,71.305
Denmark,DNK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,81.4512195121951
Dominican Republic,DOM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,73.112
Algeria,DZA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,75.682
East Asia & Pacific (Excluding High Income),EAP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,75.7689690321509
Early-Demographic Dividend,EAR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,70.8424064605001
East Asia & Pacific,EAS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,76.586261929345
Europe & Central Asia (Excluding High Income),ECA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,74.821186588313
Europe & Central Asia,ECS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,78.3042683990405
Ecuador,ECU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,77.286
"Egypt, Arab Rep.",EGY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,71.213
Euro Area,EMU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,82.2804211551829
Eritrea,ERI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,67.306
Spain,ESP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,83.8317073170732
Estonia,EST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,78.6463414634147
Ethiopia,ETH,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,65.741
European Union,EUU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,81.3194524901834
Fragile And Conflict Affected Situations,FCS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,62.1379545505037
Finland,FIN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,81.9829268292683
Fiji,FJI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,67.009
France,FRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,82.8268292682927
Faroe Islands,FRO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,82.4439024390244
"Micronesia, Fed. Sts.",FSM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,66.196
Gabon,GAB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,67.337
United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,81.3691219512195
Georgia,GEO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,74.165
Ghana,GHA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,64.455
Gibraltar,GIB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,83.183
Guinea,GIN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,59.379
"Gambia, The",GMB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,64.427
Guinea-Bissau,GNB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,62.161
Equatorial Guinea,GNQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,62.297
Greece,GRC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,81.6390243902439
Grenada,GRD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,74.971
Greenland,GRL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,71.9443902439024
Guatemala,GTM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,71.639
Guam,GUM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,76.645
Guyana,GUY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,69.067
High Income,HIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,80.1994382042117
"Hong Kong Sar, China",HKG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,85.1558536585366
Honduras,HND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,72.124
Heavily Indebted Poor Countries (Hipc),HPC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,63.0898004183278
Croatia,HRV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,78.2243902439024
Haiti,HTI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,64.328
Hungary,HUN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,76.3195121951219
Ibrd Only,IBD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,74.0315931724484
Ida & Ibrd Total,IBT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,71.3942743859044
Ida Total,IDA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,64.0885399952044
Ida Blend,IDB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,61.3259973798573
Indonesia,IDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,70.349
Ida Only,IDX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,65.5828691146811
Isle Of Man,IMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,80.74
India,IND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,70.746
Not Classified,INX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,
Ireland,IRL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,82.7024390243903
"Iran, Islamic Rep.",IRN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,76.855
Iraq,IRQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,71.245
Iceland,ISL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,83.1634146341463
Israel,ISR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,82.8048780487805
Italy,ITA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,83.4975609756098
Jamaica,JAM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,71.532
Jordan,JOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,76.865
Japan,JPN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,84.3563414634146
Kazakhstan,KAZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,73.658
Kenya,KEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,62.939
Kyrgyz Republic,KGZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,71.6
Cambodia,KHM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,70.127
Kiribati,KIR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,65.866
St. Kitts And Nevis,KNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,71.54
"Korea, Rep.",KOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,83.2268292682927
Kuwait,KWT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,81.969756097561
Latin America & Caribbean (Excluding High Income),LAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,75.0513524613511
Lao Pdr,LAO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,67.911
Lebanon,LBN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,78.208
Liberia,LBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,61.232
Libya,LBY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,72.941
St. Lucia,LCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,72.249
Latin America & Caribbean,LCN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,75.2042598654921
Least Developed Countries: Un Classification,LDC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,64.9724534415541
Low Income,LIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,62.7974465200669
Liechtenstein,LIE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,84.1609756097561
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,76.698
Lower Middle Income,LMC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,68.5574256254118
Low & Middle Income,LMY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,71.3698556147386
Lesotho,LSO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,55.249
Late-Demographic Dividend,LTE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,76.9982668440355
Lithuania,LTU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,76.2829268292683
Luxembourg,LUX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,82.6390243902439
Latvia,LVA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,75.3878048780488
"Macao Sar, China",MAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,83.9292682926829
St. Martin (French Part),MAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,80.078
Morocco,MAR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,74.245
Monaco,MCO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,86.151
Moldova,MDA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,70.181
Madagascar,MDG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,63.504
Maldives,MDV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,79.707
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,71.2438695042576
Mexico,MEX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,74.53
Marshall Islands,MHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,66.047
Middle Income,MIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,72.1896324078539
North Macedonia,MKD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,76.6024390243903
Mali,MLI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,59.217
Malta,MLT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,82.6585365853659
Myanmar,MMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,66.457
"Middle East, North Africa, Afghanistan & Pakistan (Excluding High Income)",MNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,70.417484585256
Montenegro,MNE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,76.6829268292683
Mongolia,MNG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,71.0531707317073
Northern Mariana Islands,MNP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,77.844
Mozambique,MOZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,61.306
Mauritania,MRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,67.64
Mauritius,MUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,74.2358536585366
Malawi,MWI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,64.995
Malaysia,MYS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,75.9
North America,NAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,79.1334134419141
Namibia,NAM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,63.546
New Caledonia,NCL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,77.262
Niger,NER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,60.031
Nigeria,NGA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,53.009
Nicaragua,NIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,73.764
Netherlands,NLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,82.1121951219512
Norway,NOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,82.9585365853659
Nepal,NPL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,69.299
Nauru,NRU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,61.393
New Zealand,NZL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,82.0560975609756
Oecd Members,OED,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,80.2450777215729
Oman,OMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,79.946
Other Small States,OSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,72.6570116424877
Pakistan,PAK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,66.729
Panama,PAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,78.514
Peru,PER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,76.275
Philippines,PHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,69.68
Palau,PLW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,68.982
Papua New Guinea,PNG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,65.331
Poland,POL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,77.9048780487805
Pre-Demographic Dividend,PRE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,60.5568008955552
Puerto Rico (Us),PRI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,81.438
"Korea, Dem. People'S Rep.",PRK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,72.928
Portugal,PRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,81.6756097560976
Paraguay,PRY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,73.668
West Bank And Gaza,PSE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,75.811
Pacific Island Small States,PSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,68.6421578303985
Post-Demographic Dividend,PST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,80.9700933374947
French Polynesia,PYF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,83.195
Qatar,QAT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,82.945
